Iso3_code,Country,Region,Indicator,Sex,Year,Counts,Homocide rate per 100 000 population
AZE,Azerbaijan,Asia,homocide,Female,2019,60,1.16
AZE,Azerbaijan,Asia,homocide,Male,2010,144,3.18
AZE,Azerbaijan,Asia,homocide,Male,2011,136,2.96
AZE,Azerbaijan,Asia,homocide,Male,2012,144,3.09
AZE,Azerbaijan,Asia,homocide,Male,2013,151,3.19
AZE,Azerbaijan,Asia,homocide,Male,2014,149,3.11
AZE,Azerbaijan,Asia,homocide,Male,2015,139,2.86
AZE,Azerbaijan,Asia,homocide,Male,2016,98,1.99
AZE,Azerbaijan,Asia,homocide,Male,2017,106,2.13
AZE,Azerbaijan,Asia,homocide,Male,2018,132,2.64
AZE,Azerbaijan,Asia,homocide,Male,2019,108,2.14
AZE,Azerbaijan,Asia,homocide,All,1999,242,2.99
AZE,Azerbaijan,Asia,homocide,All,2000,226,2.76
AZE,Azerbaijan,Asia,homocide,All,2001,218,2.63
AZE,Azerbaijan,Asia,homocide,All,2002,212,2.53
AZE,Azerbaijan,Asia,homocide,All,2007,189,2.13
AZE,Azerbaijan,Asia,homocide,All,2008,192,2.13
AZE,Azerbaijan,Asia,homocide,All,2010,206,2.23
AZE,Azerbaijan,Asia,homocide,All,2011,211,2.25
AZE,Azerbaijan,Asia,homocide,All,2012,202,2.13
AZE,Azerbaijan,Asia,homocide,All,2013,221,2.3
AZE,Azerbaijan,Asia,homocide,All,2014,236,2.42
AZE,Azerbaijan,Asia,homocide,All,2015,211,2.14
AZE,Azerbaijan,Asia,homocide,All,2016,169,1.69
AZE,Azerbaijan,Asia,homocide,All,2017,182,1.81
AZE,Azerbaijan,Asia,homocide,All,2018,197,1.94
AZE,Azerbaijan,Asia,homocide,All,2019,168,1.64
BDI,Burundi,Africa,homocide,Female,2013,97,1.89
BDI,Burundi,Africa,homocide,Female,2014,102,1.93
BDI,Burundi,Africa,homocide,Female,2015,78,1.44
BDI,Burundi,Africa,homocide,Female,2016,123,2.24
BDI,Burundi,Africa,homocide,Male,2013,423,8.41
BDI,Burundi,Africa,homocide,Male,2014,462,8.88
BDI,Burundi,Africa,homocide,Male,2015,383,7.2
BDI,Burundi,Africa,homocide,Male,2016,512,9.47
BDI,Burundi,Africa,homocide,All,2012,500,5.1
BDI,Burundi,Africa,homocide,All,2013,520,5.12
BDI,Burundi,Africa,homocide,All,2014,564,5.37
BDI,Burundi,Africa,homocide,All,2015,461,4.3
BDI,Burundi,Africa,homocide,All,2016,635,5.82
BEL,Belgium,Europe,homocide,Female,2000,83,1.59
BEL,Belgium,Europe,homocide,Female,2001,102,1.95
BEL,Belgium,Europe,homocide,Female,2002,132,2.5
BEL,Belgium,Europe,homocide,Female,2003,94,1.77
BEL,Belgium,Europe,homocide,Female,2004,126,2.37
BEL,Belgium,Europe,homocide,Female,2005,92,1.72
BEL,Belgium,Europe,homocide,Female,2006,87,1.63
BEL,Belgium,Europe,homocide,Female,2007,87,1.61
BEL,Belgium,Europe,homocide,Female,2008,71,1.3
BEL,Belgium,Europe,homocide,Female,2009,76,1.38
BEL,Belgium,Europe,homocide,Female,2010,69,1.25
BEL,Belgium,Europe,homocide,Female,2011,92,1.65
BEL,Belgium,Europe,homocide,Female,2012,77,1.38
BEL,Belgium,Europe,homocide,Female,2013,98,1.75
BEL,Belgium,Europe,homocide,Female,2014,81,1.43
BEL,Belgium,Europe,homocide,Female,2015,105,1.84
BEL,Belgium,Europe,homocide,Female,2016,67,1.17
BEL,Belgium,Europe,homocide,Female,2017,92,1.59
BEL,Belgium,Europe,homocide,Female,2018,73,1.26
BEL,Belgium,Europe,homocide,Female,2019,55,0.94
BEL,Belgium,Europe,homocide,Male,2000,128,2.56
BEL,Belgium,Europe,homocide,Male,2001,179,3.55
BEL,Belgium,Europe,homocide,Male,2002,186,3.69
BEL,Belgium,Europe,homocide,Male,2003,135,2.67
BEL,Belgium,Europe,homocide,Male,2004,141,2.77
BEL,Belgium,Europe,homocide,Male,2005,128,2.5
BEL,Belgium,Europe,homocide,Male,2006,133,2.57
BEL,Belgium,Europe,homocide,Male,2007,123,2.37
BEL,Belgium,Europe,homocide,Male,2008,131,2.51
BEL,Belgium,Europe,homocide,Male,2009,112,2.13
BEL,Belgium,Europe,homocide,Male,2010,119,2.24
BEL,Belgium,Europe,homocide,Male,2011,121,2.26
BEL,Belgium,Europe,homocide,Male,2012,127,2.36
BEL,Belgium,Europe,homocide,Male,2013,106,1.95
BEL,Belgium,Europe,homocide,Male,2014,128,2.35
BEL,Belgium,Europe,homocide,Male,2015,126,2.28
BEL,Belgium,Europe,homocide,Male,2016,107,1.92
BEL,Belgium,Europe,homocide,Male,2017,106,1.89
BEL,Belgium,Europe,homocide,Male,2018,117,2.07
BEL,Belgium,Europe,homocide,Male,2019,91,1.6
BEL,Belgium,Europe,homocide,All,2000,212,2.07
BEL,Belgium,Europe,homocide,All,2001,282,2.74
BEL,Belgium,Europe,homocide,All,2002,319,3.08
BGD,Bangladesh,Asia,homocide,All,2000,3343,2.59
BGD,Bangladesh,Asia,homocide,All,2001,3678,2.79
BGD,Bangladesh,Asia,homocide,All,2002,3503,2.61
BGD,Bangladesh,Asia,homocide,All,2003,3471,2.54
BGD,Bangladesh,Asia,homocide,All,2004,3902,2.81
BGD,Bangladesh,Asia,homocide,All,2005,3592,2.55
BGD,Bangladesh,Asia,homocide,All,2006,4166,2.92
BGD,Bangladesh,Asia,homocide,All,2007,3863,2.68
BGD,Bangladesh,Asia,homocide,All,2008,4099,2.82
BGD,Bangladesh,Asia,homocide,All,2009,4219,2.88
BGD,Bangladesh,Asia,homocide,All,2010,3988,2.69
BGD,Bangladesh,Asia,homocide,All,2011,3966,2.64
BGD,Bangladesh,Asia,homocide,All,2012,4114,2.7
BGD,Bangladesh,Asia,homocide,All,2013,4393,2.85
BGD,Bangladesh,Asia,homocide,All,2014,4514,2.89
BGD,Bangladesh,Asia,homocide,All,2015,4035,2.56
BGD,Bangladesh,Asia,homocide,All,2016,3591,2.25
BGD,Bangladesh,Asia,homocide,All,2017,3549,2.19
BGD,Bangladesh,Asia,homocide,All,2018,3830,2.34
BGR,Bulgaria,Europe,homocide,Female,1999,87,2.08
BGR,Bulgaria,Europe,homocide,Female,2000,97,2.32
BGR,Bulgaria,Europe,homocide,Female,2001,61,1.49
BGR,Bulgaria,Europe,homocide,Female,2002,56,1.37
BGR,Bulgaria,Europe,homocide,Female,2003,51,1.26
BGR,Bulgaria,Europe,homocide,Female,2004,57,1.4
BGR,Bulgaria,Europe,homocide,Female,2005,52,1.28
BGR,Bulgaria,Europe,homocide,Female,2006,54,1.34
BGR,Bulgaria,Europe,homocide,Female,2007,38,0.95
BGR,Bulgaria,Europe,homocide,Female,2008,36,0.91
BGR,Bulgaria,Europe,homocide,Female,2009,35,0.89
BGR,Bulgaria,Europe,homocide,Female,2010,27,0.69
BGR,Bulgaria,Europe,homocide,Female,2011,30,0.77
BGR,Bulgaria,Europe,homocide,Female,2012,37,0.96
BGR,Bulgaria,Europe,homocide,Female,2013,34,0.89
BGR,Bulgaria,Europe,homocide,Female,2014,26,0.68
BGR,Bulgaria,Europe,homocide,Female,2015,29,0.77
BGR,Bulgaria,Europe,homocide,Female,2016,22,0.59
BGR,Bulgaria,Europe,homocide,Female,2017,35,0.95
BGR,Bulgaria,Europe,homocide,Female,2018,38,1.04
BGR,Bulgaria,Europe,homocide,Female,2019,23,0.63
BGR,Bulgaria,Europe,homocide,Male,1999,239,6.08
BGR,Bulgaria,Europe,homocide,Male,2000,234,6.02
BGR,Bulgaria,Europe,homocide,Male,2001,246,6.36
BGR,Bulgaria,Europe,homocide,Male,2002,198,5.16
BGR,Bulgaria,Europe,homocide,Male,2003,195,5.12
BGR,Bulgaria,Europe,homocide,Male,2004,186,4.93
BGR,Bulgaria,Europe,homocide,Male,2005,147,3.9
BGR,Bulgaria,Europe,homocide,Male,2006,132,3.53
BGR,Bulgaria,Europe,homocide,Male,2007,139,3.73
BGR,Bulgaria,Europe,homocide,Male,2008,136,3.67
BGR,Bulgaria,Europe,homocide,Male,2009,115,3.12
BGR,Bulgaria,Europe,homocide,Male,2010,121,3.3
BGR,Bulgaria,Europe,homocide,Male,2011,98,2.68
BGR,Bulgaria,Europe,homocide,Male,2012,104,2.87
BGR,Bulgaria,Europe,homocide,Male,2013,75,2.08
BGR,Bulgaria,Europe,homocide,Male,2014,86,2.41
BGR,Bulgaria,Europe,homocide,Male,2015,97,2.74
BGR,Bulgaria,Europe,homocide,Male,2016,57,1.62
BGR,Bulgaria,Europe,homocide,Male,2017,68,1.95
BGR,Bulgaria,Europe,homocide,Male,2018,54,1.56
BGR,Bulgaria,Europe,homocide,Male,2019,60,1.75
BGR,Bulgaria,Europe,homocide,All,1999,327,4.01
BGR,Bulgaria,Europe,homocide,All,2000,332,4.1
BGR,Bulgaria,Europe,homocide,All,2001,308,3.83
BGR,Bulgaria,Europe,homocide,All,2002,255,3.2
BGR,Bulgaria,Europe,homocide,All,2003,247,3.12
BGR,Bulgaria,Europe,homocide,All,2004,244,3.1
BGR,Bulgaria,Europe,homocide,All,2005,199,2.55
BGR,Bulgaria,Europe,homocide,All,2006,186,2.4
BGR,Bulgaria,Europe,homocide,All,2007,177,2.29
BGR,Bulgaria,Europe,homocide,All,2008,172,2.24
BGR,Bulgaria,Europe,homocide,All,2009,150,1.96
BGR,Bulgaria,Europe,homocide,All,2010,148,1.95
BGR,Bulgaria,Europe,homocide,All,2011,128,1.7
BGR,Bulgaria,Europe,homocide,All,2012,141,1.88
BGR,Bulgaria,Europe,homocide,All,2013,109,1.47
BGR,Bulgaria,Europe,homocide,All,2014,112,1.52
BGR,Bulgaria,Europe,homocide,All,2015,126,1.72
BGR,Bulgaria,Europe,homocide,All,2016,79,1.09
BGR,Bulgaria,Europe,homocide,All,2017,103,1.43
BGR,Bulgaria,Europe,homocide,All,2018,92,1.29
BGR,Bulgaria,Europe,homocide,All,2019,83,1.18
BHR,Bahrain,Asia,homocide,Female,2010,1,0.22
BHR,Bahrain,Asia,homocide,Female,2011,1,0.22
BHR,Bahrain,Asia,homocide,Female,2012,1,0.22
BHR,Bahrain,Asia,homocide,Female,2013,1,0.21
BHR,Bahrain,Asia,homocide,Female,2014,0,0.0
BHR,Bahrain,Asia,homocide,Female,2015,0,0.0
BHR,Bahrain,Asia,homocide,Female,2016,1,0.19
BHR,Bahrain,Asia,homocide,Female,2017,1,0.18
BHR,Bahrain,Asia,homocide,Female,2018,0,0.0
BHR,Bahrain,Asia,homocide,Female,2019,1,0.18
BHR,Bahrain,Asia,homocide,Male,2010,1,0.13
BHR,Bahrain,Asia,homocide,Male,2011,11,1.46
BHR,Bahrain,Asia,homocide,Male,2012,8,1.05
BHR,Bahrain,Asia,homocide,Male,2013,10,1.27
BHR,Bahrain,Asia,homocide,Male,2014,9,1.11
BHR,Bahrain,Asia,homocide,Male,2015,3,0.36
BHR,Bahrain,Asia,homocide,Male,2016,3,0.34
BHR,Bahrain,Asia,homocide,Male,2017,5,0.55
BHR,Bahrain,Asia,homocide,Male,2018,5,0.54
BHR,Bahrain,Asia,homocide,Male,2019,3,0.32
BHR,Bahrain,Asia,homocide,All,2001,9,1.23
BHR,Bahrain,Asia,homocide,All,2002,8,1.07
BHR,Bahrain,Asia,homocide,All,2007,4,0.38
BHR,Bahrain,Asia,homocide,All,2008,6,0.54
BHR,Bahrain,Asia,homocide,All,2009,13,1.1
BHR,Bahrain,Asia,homocide,All,2010,2,0.16
BHR,Bahrain,Asia,homocide,All,2011,12,0.99
BHR,Bahrain,Asia,homocide,All,2012,9,0.73
BHR,Bahrain,Asia,homocide,All,2013,11,0.87
BHR,Bahrain,Asia,homocide,All,2014,9,0.69
BHR,Bahrain,Asia,homocide,All,2015,3,0.22
BHR,Bahrain,Asia,homocide,All,2016,4,0.28
BHR,Bahrain,Asia,homocide,All,2017,6,0.41
BHR,Bahrain,Asia,homocide,All,2018,5,0.34
BHR,Bahrain,Asia,homocide,All,2019,4,0.27
BHS,Bahamas,Americas,homocide,Female,2000,16,9.9
BHS,Bahamas,Americas,homocide,Female,2001,5,3.06
BHS,Bahamas,Americas,homocide,Female,2002,12,7.15
BHS,Bahamas,Americas,homocide,Female,2003,6,3.46
BHS,Bahamas,Americas,homocide,Female,2004,2,1.14
BHS,Bahamas,Americas,homocide,Female,2005,8,4.48
BHS,Bahamas,Americas,homocide,Female,2006,5,2.76
BHS,Bahamas,Americas,homocide,Female,2007,8,4.35
BHS,Bahamas,Americas,homocide,Female,2008,7,3.74
BHS,Bahamas,Americas,homocide,Female,2009,10,5.27
BHS,Bahamas,Americas,homocide,Female,2010,13,6.74
BHS,Bahamas,Americas,homocide,Female,2011,16,8.18
BHS,Bahamas,Americas,homocide,Female,2012,10,5.06
BHS,Bahamas,Americas,homocide,Female,2013,15,7.51
BHS,Bahamas,Americas,homocide,Female,2014,11,5.45
BHS,Bahamas,Americas,homocide,Female,2015,16,7.85
BHS,Bahamas,Americas,homocide,Female,2016,7,3.4
BHS,Bahamas,Americas,homocide,Female,2017,6,2.89
BHS,Bahamas,Americas,homocide,Female,2018,3,1.43
BHS,Bahamas,Americas,homocide,Female,2019,6,2.85
BHS,Bahamas,Americas,homocide,Male,2000,57,36.23
BHS,Bahamas,Americas,homocide,Male,2001,37,23.51
BHS,Bahamas,Americas,homocide,Male,2002,39,24.4
BHS,Bahamas,Americas,homocide,Male,2003,44,26.67
BHS,Bahamas,Americas,homocide,Male,2004,42,25.14
BHS,Bahamas,Americas,homocide,Male,2005,44,26.01
BHS,Bahamas,Americas,homocide,Male,2006,56,32.68
BHS,Bahamas,Americas,homocide,Male,2007,70,40.33
BHS,Bahamas,Americas,homocide,Male,2008,66,37.54
BHS,Bahamas,Americas,homocide,Male,2009,77,43.22
BHS,Bahamas,Americas,homocide,Male,2010,81,44.89
BHS,Bahamas,Americas,homocide,Male,2011,111,60.84
BHS,Bahamas,Americas,homocide,Male,2012,100,54.27
BHS,Bahamas,Americas,homocide,Male,2013,102,54.9
BHS,Bahamas,Americas,homocide,Male,2014,111,59.26
BHS,Bahamas,Americas,homocide,Male,2015,130,68.84
BHS,Bahamas,Americas,homocide,Male,2016,104,54.67
BHS,Bahamas,Americas,homocide,Male,2017,116,60.58
BHS,Bahamas,Americas,homocide,Male,2018,88,45.68
BHS,Bahamas,Americas,homocide,Male,2019,89,45.94
BHS,Bahamas,Americas,homocide,All,2000,74,22.77
BHS,Bahamas,Americas,homocide,All,2001,43,13.05
BHS,Bahamas,Americas,homocide,All,2002,52,15.57
BHS,Bahamas,Americas,homocide,All,2003,50,14.77
BHS,Bahamas,Americas,homocide,All,2004,44,12.82
BHS,Bahamas,Americas,homocide,All,2005,52,14.95
BHS,Bahamas,Americas,homocide,All,2006,61,17.3
BHS,Bahamas,Americas,homocide,All,2007,78,21.81
BHS,Bahamas,Americas,homocide,All,2008,73,20.12
BHS,Bahamas,Americas,homocide,All,2009,87,23.64
BHS,Bahamas,Americas,homocide,All,2010,94,25.18
BHS,Bahamas,Americas,homocide,All,2011,127,33.6
BHS,Bahamas,Americas,homocide,All,2012,110,28.79
BHS,Bahamas,Americas,homocide,All,2013,119,30.86
BHS,Bahamas,Americas,homocide,All,2014,122,31.35
BHS,Bahamas,Americas,homocide,All,2015,146,37.18
BHS,Bahamas,Americas,homocide,All,2016,111,28.03
BHS,Bahamas,Americas,homocide,All,2017,122,30.57
BHS,Bahamas,Americas,homocide,All,2018,91,22.64
BHS,Bahamas,Americas,homocide,All,2019,95,23.48
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2000,20,0.93
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2001,29,1.35
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2002,25,1.16
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2009,15,0.76
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2010,10,0.51
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2011,16,0.83
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2012,24,1.28
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2013,14,0.76
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2014,11,0.6
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2015,18,1.0
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2016,15,0.85
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2017,10,0.57
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2018,8,0.46
BIH,Bosnia and Herzegovina,Europe,homocide,Female,2019,10,0.59
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2000,79,3.88
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2001,53,2.59
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2002,65,3.17
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2009,56,2.96
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2010,46,2.47
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2011,35,1.92
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2012,39,2.18
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2013,32,1.81
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2014,39,2.23
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2015,39,2.26
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2016,30,1.76
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2017,32,1.9
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2018,31,1.86
BIH,Bosnia and Herzegovina,Europe,homocide,Male,2019,32,1.94
BIH,Bosnia and Herzegovina,Europe,homocide,All,2000,99,2.37
BIH,Bosnia and Herzegovina,Europe,homocide,All,2001,82,1.95
BIH,Bosnia and Herzegovina,Europe,homocide,All,2002,90,2.14
BIH,Bosnia and Herzegovina,Europe,homocide,All,2004,68,1.64
BIH,Bosnia and Herzegovina,Europe,homocide,All,2007,66,1.65
BIH,Bosnia and Herzegovina,Europe,homocide,All,2008,66,1.67
BIH,Bosnia and Herzegovina,Europe,homocide,All,2009,71,1.83
BIH,Bosnia and Herzegovina,Europe,homocide,All,2010,56,1.47
BIH,Bosnia and Herzegovina,Europe,homocide,All,2011,51,1.36
BIH,Bosnia and Herzegovina,Europe,homocide,All,2012,63,1.71
BIH,Bosnia and Herzegovina,Europe,homocide,All,2013,46,1.27
BIH,Bosnia and Herzegovina,Europe,homocide,All,2014,50,1.4
BIH,Bosnia and Herzegovina,Europe,homocide,All,2015,57,1.62
BIH,Bosnia and Herzegovina,Europe,homocide,All,2016,45,1.29
BIH,Bosnia and Herzegovina,Europe,homocide,All,2017,42,1.22
BIH,Bosnia and Herzegovina,Europe,homocide,All,2018,39,1.15
BIH,Bosnia and Herzegovina,Europe,homocide,All,2019,42,1.25
BLR,Belarus,Europe,homocide,Female,2007,221,4.21
BLR,Belarus,Europe,homocide,Female,2008,183,3.49
BLR,Belarus,Europe,homocide,Female,2009,198,3.78
BLR,Belarus,Europe,homocide,Female,2010,136,2.6
BLR,Belarus,Europe,homocide,Female,2011,117,2.24
BLR,Belarus,Europe,homocide,Female,2012,126,2.42
BLR,Belarus,Europe,homocide,Female,2013,103,1.98
BLR,Belarus,Europe,homocide,Female,2014,116,2.23
BLR,Belarus,Europe,homocide,Female,2015,116,2.22
BLR,Belarus,Europe,homocide,Female,2016,106,2.03
BLR,Belarus,Europe,homocide,Female,2017,94,1.8
BLR,Belarus,Europe,homocide,Female,2018,84,1.61
BLR,Belarus,Europe,homocide,Female,2019,87,1.67
BLR,Belarus,Europe,homocide,Male,2007,427,9.38
BLR,Belarus,Europe,homocide,Male,2008,369,8.13
BLR,Belarus,Europe,homocide,Male,2009,289,6.39
BLR,Belarus,Europe,homocide,Male,2010,265,5.88
BLR,Belarus,Europe,homocide,Male,2011,256,5.7
BLR,Belarus,Europe,homocide,Male,2012,214,4.77
BLR,Belarus,Europe,homocide,Male,2013,230,5.13
BLR,Belarus,Europe,homocide,Male,2014,224,5.0
BLR,Belarus,Europe,homocide,Male,2015,210,4.68
BLR,Belarus,Europe,homocide,Male,2016,201,4.48
BLR,Belarus,Europe,homocide,Male,2017,146,3.25
BLR,Belarus,Europe,homocide,Male,2018,142,3.17
BLR,Belarus,Europe,homocide,Male,2019,138,3.09
BLR,Belarus,Europe,homocide,All,1999,974,9.45
BLR,Belarus,Europe,homocide,All,2000,1013,9.88
BLR,Belarus,Europe,homocide,All,2001,969,9.5
BLR,Belarus,Europe,homocide,All,2002,989,9.76
BLR,Belarus,Europe,homocide,All,2007,649,6.6
BLR,Belarus,Europe,homocide,All,2008,552,5.64
BLR,Belarus,Europe,homocide,All,2009,487,4.99
BLR,Belarus,Europe,homocide,All,2010,401,4.12
BLR,Belarus,Europe,homocide,All,2011,373,3.84
BLR,Belarus,Europe,homocide,All,2012,340,3.51
BLR,Belarus,Europe,homocide,All,2013,333,3.44
BLR,Belarus,Europe,homocide,All,2014,340,3.51
BLR,Belarus,Europe,homocide,All,2015,326,3.36
BLR,Belarus,Europe,homocide,All,2016,307,3.16
BLR,Belarus,Europe,homocide,All,2017,240,2.47
BLR,Belarus,Europe,homocide,All,2018,226,2.33
BLR,Belarus,Europe,homocide,All,2019,225,2.33
BLZ,Belize,Americas,homocide,Female,2004,14,10.36
BLZ,Belize,Americas,homocide,Female,2009,9,5.74
BLZ,Belize,Americas,homocide,Female,2010,16,10.02
BLZ,Belize,Americas,homocide,Female,2011,12,7.3
BLZ,Belize,Americas,homocide,Female,2012,14,8.33
BLZ,Belize,Americas,homocide,Female,2013,10,5.83
BLZ,Belize,Americas,homocide,Female,2014,12,6.85
BLZ,Belize,Americas,homocide,Female,2015,9,5.03
BLZ,Belize,Americas,homocide,Female,2016,15,8.22
BLZ,Belize,Americas,homocide,Female,2017,11,5.91
BLZ,Belize,Americas,homocide,Female,2018,19,10.02
BLZ,Belize,Americas,homocide,Female,2019,17,8.8
BLZ,Belize,Americas,homocide,Male,2004,65,47.46
BLZ,Belize,Americas,homocide,Male,2009,88,55.96
BLZ,Belize,Americas,homocide,Male,2010,112,70.01
BLZ,Belize,Americas,homocide,Male,2011,112,67.83
BLZ,Belize,Americas,homocide,Male,2012,131,77.48
BLZ,Belize,Americas,homocide,Male,2013,89,51.43
BLZ,Belize,Americas,homocide,Male,2014,111,62.69
BLZ,Belize,Americas,homocide,Male,2015,110,60.79
BLZ,Belize,Americas,homocide,Male,2016,123,66.56
BLZ,Belize,Americas,homocide,Male,2017,131,69.46
BLZ,Belize,Americas,homocide,Male,2018,124,64.46
BLZ,Belize,Americas,homocide,Male,2019,117,59.71
BLZ,Belize,Americas,homocide,All,2000,41,17.05
BLZ,Belize,Americas,homocide,All,2001,64,25.8
BLZ,Belize,Americas,homocide,All,2002,87,33.99
BLZ,Belize,Americas,homocide,All,2003,67,25.38
BLZ,Belize,Americas,homocide,All,2004,79,29.03
BLZ,Belize,Americas,homocide,All,2005,81,28.89
BLZ,Belize,Americas,homocide,All,2006,92,31.86
BLZ,Belize,Americas,homocide,All,2007,97,32.64
BLZ,Belize,Americas,homocide,All,2008,103,33.7
BLZ,Belize,Americas,homocide,All,2009,97,30.87
BLZ,Belize,Americas,homocide,All,2010,129,40.05
BLZ,Belize,Americas,homocide,All,2011,124,37.63
BLZ,Belize,Americas,homocide,All,2012,145,43.02
BLZ,Belize,Americas,homocide,All,2013,99,28.72
BLZ,Belize,Americas,homocide,All,2014,123,34.91
BLZ,Belize,Americas,homocide,All,2015,119,33.07
BLZ,Belize,Americas,homocide,All,2016,138,37.57
BLZ,Belize,Americas,homocide,All,2017,142,37.9
BLZ,Belize,Americas,homocide,All,2018,143,37.43
BLZ,Belize,Americas,homocide,All,2019,134,34.44
BMU,Bermuda,Americas,homocide,Female,2004,1,3.11
BMU,Bermuda,Americas,homocide,Female,2005,0,0.0
BMU,Bermuda,Americas,homocide,Female,2009,1,3.07
BMU,Bermuda,Americas,homocide,Female,2010,0,0.0
BMU,Bermuda,Americas,homocide,Female,2011,2,6.13
BMU,Bermuda,Americas,homocide,Female,2012,0,0.0
BMU,Bermuda,Americas,homocide,Female,2013,0,0.0
BMU,Bermuda,Americas,homocide,Female,2014,1,3.07
BMU,Bermuda,Americas,homocide,Female,2015,0,0.0
BMU,Bermuda,Americas,homocide,Female,2016,0,0.0
BMU,Bermuda,Americas,homocide,Female,2017,0,0.0
BMU,Bermuda,Americas,homocide,Female,2019,0,0.0
BMU,Bermuda,Americas,homocide,Male,2004,0,0.0
BMU,Bermuda,Americas,homocide,Male,2005,2,6.52
BMU,Bermuda,Americas,homocide,Male,2009,5,16.23
BMU,Bermuda,Americas,homocide,Male,2010,7,22.69
BMU,Bermuda,Americas,homocide,Male,2011,6,19.42
BMU,Bermuda,Americas,homocide,Male,2012,6,19.41
BMU,Bermuda,Americas,homocide,Male,2013,5,16.19
BMU,Bermuda,Americas,homocide,Male,2014,3,9.74
BMU,Bermuda,Americas,homocide,Male,2015,4,13.03
BMU,Bermuda,Americas,homocide,Male,2016,8,26.1
BMU,Bermuda,Americas,homocide,Male,2017,5,16.28
BMU,Bermuda,Americas,homocide,Male,2019,0,0.0
BMU,Bermuda,Americas,homocide,All,1999,2,3.28
BMU,Bermuda,Americas,homocide,All,2000,0,0.0
BMU,Bermuda,Americas,homocide,All,2001,3,4.86
BMU,Bermuda,Americas,homocide,All,2002,1,1.61
BMU,Bermuda,Americas,homocide,All,2003,2,3.2
BMU,Bermuda,Americas,homocide,All,2004,1,1.59
BMU,Bermuda,Americas,homocide,All,2005,2,3.18
BMU,Bermuda,Americas,homocide,All,2006,3,4.76
BMU,Bermuda,Americas,homocide,All,2007,3,4.75
BMU,Bermuda,Americas,homocide,All,2008,5,7.9
BMU,Bermuda,Americas,homocide,All,2009,6,9.47
BMU,Bermuda,Americas,homocide,All,2010,7,11.03
BMU,Bermuda,Americas,homocide,All,2011,8,12.59
BMU,Bermuda,Americas,homocide,All,2012,6,9.44
BMU,Bermuda,Americas,homocide,All,2013,5,7.87
BMU,Bermuda,Americas,homocide,All,2014,4,6.31
BMU,Bermuda,Americas,homocide,All,2015,4,6.33
BMU,Bermuda,Americas,homocide,All,2016,8,12.68
BMU,Bermuda,Americas,homocide,All,2017,5,7.9
BMU,Bermuda,Americas,homocide,All,2019,0,0.0
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2008,137,2.8
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2015,193,3.5
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2016,218,3.89
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2017,243,4.27
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2018,217,3.76
BOL,Bolivia (Plurinational State of),Americas,homocide,Female,2019,196,3.34
BOL,Bolivia (Plurinational State of),Americas,homocide,Male,2008,690,13.87
